images,captions
Pelagic_Cormorant_0082_23844.jpg,the bird has a long throat and a black bill.
Pelagic_Cormorant_0064_23641.jpg,this dark colored bird has a mix of red and black in its secondary feathers with a white spot on the abdomen.
Pelagic_Cormorant_0008_23602.jpg,"this bird is black overall, with an iridescent sheen on it's head, neck and back, and a bright white rump."
Pelagic_Cormorant_0014_23801.jpg,this bird is entirely black including a long black bill and black webbed feet.
Pelagic_Cormorant_0085_23821.jpg,the bird has a green breast and a tiny black bill.
Pelagic_Cormorant_0019_23546.jpg,"a very large bird with a long neck, and is mostly black in color, and a red part on his face."
Pelagic_Cormorant_0071_23964.jpg,bird has a small gray beak head is blueish gray wings are gray tail is also gray back has a white section in it.
Pelagic_Cormorant_0053_23760.jpg,this is a black bird with brown spots on its face and a black beak.
Pelagic_Cormorant_0002_23680.jpg,this tall bird is all extremely dark blue and green with a long tail and it's face around it's eye and bill is red.
Pelagic_Cormorant_0012_23565.jpg,"this black bird has black belly, breast, neck, head, wings, tail and feet, the bill is long and head is small compared to the body"
Pelagic_Cormorant_0016_23509.jpg,"a large black bird with a long neck and a long, flat beak."
Pelagic_Cormorant_0029_23545.jpg,"this bird is shiny blue/black in color, with a skinny black beak and a black eye ring."
Pelagic_Cormorant_0070_23513.jpg,this is a larger bird that is completely black and has a long neck.
Pelagic_Cormorant_0037_23889.jpg,medium sized bird that has light tan feathers from its neck to its feet and dark brown feathers from its wings to its tail.
Pelagic_Cormorant_0083_23557.jpg,the large black bird has a long neck and long bill.
Pelagic_Cormorant_0022_23802.jpg,"this all black bird has a long body, neck and tail and a long, rounded bill."
Pelagic_Cormorant_0092_23639.jpg,the shape of the beak is long and narrow
Pelagic_Cormorant_0018_23880.jpg,this large bird has dark green feathers with a dark blue neck and a long orange beak.
Pelagic_Cormorant_0075_23645.jpg,"the bird has two large wing bars, a black bill and black breast."
Pelagic_Cormorant_0001_23538.jpg,this is a dark brown bird with a large neck and a pointy beak.
Pelagic_Cormorant_0003_23695.jpg,"this bird is nearly all black, and has a long neck and narrow bill."
Pelagic_Cormorant_0032_23570.jpg,"this black bird has a white tuft near its wing and a long, skinny orange beak."
Pelagic_Cormorant_0047_23718.jpg,a black bird with a long black bill and patches of white by the tail.
Pelagic_Cormorant_0073_23785.jpg,"a big black bird has a long bill, a long neck and black webbed feet."
Pelagic_Cormorant_0054_23812.jpg,"the bird has a black overall color from it's crown, neck, throat, nape and coverts."
Pelagic_Cormorant_0030_23732.jpg,a large bird rainbow colored head and green body. the wings are brownish.
Pelagic_Cormorant_0063_23515.jpg,a large bird with a short beak and black feathers covering its entire body.
Pelagic_Cormorant_0005_23720.jpg,"this tall, black bird has a very long neck, long bill and a long set of tail feathers."
Pelagic_Cormorant_0049_23714.jpg,"a large flying bird with long rigid dark red wings, black tail feathers, and a black flat beak."
Pelagic_Cormorant_0017_23875.jpg,"a larger bird with a brown body, light brown head neck and wings, with some light red in its face."
Pelagic_Cormorant_0080_23890.jpg,this standing bird has a long neck and iridescent colored feathers
Western_Grebe_0004_36130.jpg,"a large bird has a long bill, a long white neck, and a crown that is dark black."
Western_Grebe_0083_36033.jpg,"this bird has a long white neck relative to its body with a black head, red eyes, a pointed beak, and a gray, black, and white mottled back."
Western_Grebe_0038_36363.jpg,"bird has brown body feathers, white breast feathers, and very long brown beak"
Western_Grebe_0002_36518.jpg,"this bird has a long straight bill, a white throat and breast, and a black crown."
Western_Grebe_0103_36515.jpg,"the bird with white neck, black crown, black and white covering its rest of the body"
Western_Grebe_0091_36194.jpg,"a large bird with a red eye ring, a pointy yellow bill and a black crown with a long white nape and black back."
Western_Grebe_0025_36251.jpg,"an aquatic bird with a long, two toned neck with red eyes"
Western_Grebe_0056_36216.jpg,"this bird is brown with white on its neck and has a long, pointy beak."
Western_Grebe_0046_36118.jpg,"a large bird with red eyeing, a long and flat yellow bill with a white chest"
Western_Grebe_0029_36379.jpg,"this is a white bird with a black back, white neck and a black head."
Western_Grebe_0104_36164.jpg,"a large duck has a long pointed bill, a large white neck, and light brown feathers."
Western_Grebe_0050_36163.jpg,"white bird with dark gray feathers with speckles of white and a black neck and an orange beak, and red eye."
Western_Grebe_0044_36188.jpg,"this bird has a white neck, black crest and nape, and speckled back."
Western_Grebe_0017_36218.jpg,"a large bird with a very long neck, head and beak in comparison with the rest of its body, that has black and white coloring in its feathers throughout its body."
Western_Grebe_0037_36469.jpg,"it has a long yellow beak and red eyes and a long neck covered in white feathers a gray speckled feathers on its wings, it has black feathers on its head."
Western_Grebe_0085_36224.jpg,"this bird has a black crown, red eyes, and a pointed yellow bill."
Western_Grebe_0051_36249.jpg,"a large bird containing bright orange eyes, a brown head, white neck and throat, with speckled feathers in a variety of browns, grays, and whites."
Western_Grebe_0106_36509.jpg,"large bird with a black nape, a very long neck, brown beak, black body, and a gray head and throat."
Western_Grebe_0007_36074.jpg,"this bird has a long, yellow beak with a black crown, red eye, white neck, brown body and white tail feathers."
Western_Grebe_0090_36182.jpg,the bird has a long bill that is white as well as a red eye ring.
Western_Grebe_0099_36112.jpg,"a large bird has a long white neck, a black crown, and a long sharp bill."
Western_Grebe_0034_36149.jpg,a black bird with long neck and white on front side.
Western_Grebe_0061_36181.jpg,"this bird is white, black, and brown in color with a long point beak and black eye rings around bright red eyes."
Western_Grebe_0087_36570.jpg,"a gray feathered bird with a white throat, black nape and crown, and an orange bill."
Western_Grebe_0080_36310.jpg,"a bird with a large, pointed bill, stark orange eyes, white neck, and black crown."
Western_Grebe_0089_36154.jpg,this water fowl has a fat belly and a very long slender bill
Western_Grebe_0048_36399.jpg,"a small bird has a white belly, and black feathers across it's back, up it's neck and on it's head."
Western_Grebe_0011_36522.jpg,"water bird with elongated neck with solid white throat, gray head, back and sides with straight, long yellow beak."
Western_Grebe_0075_36435.jpg,"an aquatic bird with a long narrow white neck, and red eyes"
Western_Grebe_0070_36162.jpg,"this graceful bird has a long, mostly white neck, a flat back with gray feathers, and a long pointed beak."
Western_Grebe_0036_36521.jpg,"the bird has a long slender bill that's yellow in color, as well as a black nape and crown area."
Western_Grebe_0032_36439.jpg,"this bird has a black crown, a long straight bill, a white throat, and brown feet."
Western_Grebe_0064_36613.jpg,the bird has gray spotted wings with a black striped face.
Western_Grebe_0028_36196.jpg,"bird has gray body feathers, gray breast feather, and long beak"
Western_Grebe_0102_36116.jpg,"aquatic bird with brown neck, white cheeks and throat, red eye ring and yellow bill."
Western_Grebe_0021_36282.jpg,this is a medium sized bird that has a rustic brown patterned body that leads into a white neck and piercing red eyes with black head feathers and a yellow beak.
Western_Grebe_0057_36157.jpg,"a water bird with a black head and red eye, a long thin yellow bill and white neck and breast, with black and gray feathers."
Western_Grebe_0071_36536.jpg,this bird is black and white in color with a very long skinny beak and red eye rings.
Western_Grebe_0086_36478.jpg,"this bird is mostly gray with a white neck, and black crown and nape."
Western_Grebe_0043_36183.jpg,a bird with a long neck has brown and white feathers and a black stripe along its head.
Western_Grebe_0092_36121.jpg,"a large bird with white and gray feathers, and a long bill, and a brown crown."
Western_Grebe_0081_36578.jpg,"this bird has a white neck and throat, a black crown, gray wings and back, and a long tan bill."
Western_Grebe_0067_36610.jpg,this is a large black bird with a long white neck and a red eye.
Western_Grebe_0105_36542.jpg,"this bird has a yellow bill, a white throat, and the rest of its body is a mingled gray and white."
Western_Grebe_0045_36425.jpg,a larger water bird with long neck and sharp yellow beak that has complex white and brown markings and a white chest.
Western_Grebe_0013_36383.jpg,"a large bird with a long neck, and a black head with red eyes."
Western_Grebe_0093_36193.jpg,the bird has a long throat that is white and a white breast.
Western_Grebe_0049_36219.jpg,the bird has a red eye ring as well as a white breast.
Western_Grebe_0020_36241.jpg,"this water bird has a red eye and a black crown, with a long white neck."
Western_Grebe_0022_36148.jpg,"this water fowl has a very long black and white neck, as well as a very long pointed beak."
Western_Grebe_0077_36355.jpg,"this bird is brown with a white neck and has a long, pointy beak."
Western_Grebe_0009_36477.jpg,"this is a medium sized bird with a long, mostly white, neck and a long and pointy yellow beak."
Western_Grebe_0042_36035.jpg,this bird love the water has a brown body with a black and white head.
Western_Grebe_0058_36403.jpg,this bird has a long neck and red eyes.
Western_Grebe_0033_36395.jpg,"a bird with a black back and wings, black crown and white neck."
Western_Grebe_0088_36428.jpg,"a long necked bird with a long yellow pointed bill, red eyes, a white neck and black crown and back with gray coloring on its body."
Western_Grebe_0014_36185.jpg,a brown bird with a white breast and a orange mouth
Western_Grebe_0047_36203.jpg,"the bird has black around the eyes and down the top part of its neck, white under the eyes and down the chin and front part of the neck, a long, pointed yellow beak, and light feathers covering the rest of its body."
Western_Grebe_0069_36486.jpg,"a bird with a long neck and red eyes; it has a short black crest, black along the back of the neck, and gray on the back and wings; the throat, breast, and belly are white."
Western_Grebe_0001_36481.jpg,"this bird has a red eye ring, a white throat, breast and belly, and black and white speckles on its side."
Laysan_Albatross_0058_637.jpg,"this bird as a long white neck and beak, it's cheek is powdered with gray with it's wings and tail black with a light brown tip on each feather."
Laysan_Albatross_0029_482.jpg,"this bird has a white head and throat/neck with dark brown wings, back and black eyebrows."
Laysan_Albatross_0083_756.jpg,"a bird with a large, downward curved orange bill, white breast and black wings."
Laysan_Albatross_0056_500.jpg,this bird is white and brown in color with a curved orange beak and white eye ring.
Laysan_Albatross_0021_737.jpg,"large bird with long orange beak, white body feathers and black wing feathers"
Laysan_Albatross_0055_570.jpg,"this peculiar looking bird has striking feathers that look more like fur with white tips and a very long, hooked beak."
Laysan_Albatross_0075_668.jpg,"this is a large white bird with black along the lower tips of the wings, and a long pointed beak."
Laysan_Albatross_0028_643.jpg,this is a white bird with a black wing and a pointy beak.
Laysan_Albatross_0079_506.jpg,"this most white, large, water bird has black wings and back and a black dot on it's nose."
Laysan_Albatross_0102_611.jpg,"the bird has white crown, head and abdomen but black to dark brown coverts and rectrices."
Laysan_Albatross_0073_927.jpg,"this bird has a white body and black wings, this bird's bill is long and slightly curved downward."
Laysan_Albatross_0025_571.jpg,"aquatic bird with longer fish-catching orange bill, white neck, breast, and legs, and dark smoke wings and back, with a longer neck."
Laysan_Albatross_0103_504.jpg,"this is a rather large bird compared to most, all white in the body with very smooth feathers and also has dark gray colored wings at its sides."
Laysan_Albatross_0034_628.jpg,"the medium sized bird has black wings and tails, white head and belly, and a yellow downward curved beak."
Laysan_Albatross_0085_564.jpg,this bird has brown wings and a white head with an orange beak.
Laysan_Albatross_0082_524.jpg,"the large bird has a white neck, black body, and a long yellow beak curved downward."
Laysan_Albatross_0104_630.jpg,a medium bird with long orange bill and a black eyebrow and eye ring also having a distinct brown in the wingspan.
Laysan_Albatross_0096_673.jpg,a medium to large gray and white duck with smokey black eye ring and gray cheek patch.
Laysan_Albatross_0060_777.jpg,the large white bird has a long bill and long throat.
Laysan_Albatross_0070_788.jpg,a white albatross with brown wings and a peach colored bony beak.
Laysan_Albatross_0081_800.jpg,a flying albatross with big and long black wings and white body has orange beak and legs.
Laysan_Albatross_0053_543.jpg,"this bird in flight has a white head, breast, side and flank and very dark wing bars."
Laysan_Albatross_0098_621.jpg,"a bird with very fluffy feathers on its crown, chest belly and sides."
Laysan_Albatross_0061_563.jpg,"the bird has a white head, side and belly but it's wing is in black and brown shades."
Laysan_Albatross_0042_801.jpg,this bill has a very distinctive billwith almost a clamp look at the tip. it starts orange and ends black. the cheek patch and eyebrow are gray and the neck and crown are white.
Laysan_Albatross_0093_725.jpg,"this bird has black wings, tail, and back, a white head, belly, and upper tail covets."
Laysan_Albatross_0037_699.jpg,this bird has a large wingspan and a beak that is curved downward.
Laysan_Albatross_0050_870.jpg,this is a black and white bird with a gray bill and orange in the outer rectrices
Laysan_Albatross_0071_792.jpg,the bird has a white head and rump with gray body and wings.
Laysan_Albatross_0076_671.jpg,"this bird has a white head, a long hooked bill, and webbed feet"
Laysan_Albatross_0065_809.jpg,"an aquatic bird with longer, hooked at end bill and white head, neck, and breast, with gray back and wings."
Laysan_Albatross_0040_472.jpg,"the bird has a white head and rump, brown wings and back, and a brown bill."
Laysan_Albatross_0047_619.jpg,"a bird with a white belly, and black and white wing bars with a black outer rectrices"
Laysan_Albatross_0091_602.jpg,"this seagull is black and white, with a slightly hooked beak."
Laysan_Albatross_0033_658.jpg,"the bill is light orange, long, and curved at the end, the head, neck, throat, chest and belly are white and the wings are dark gray."
Laysan_Albatross_0004_930.jpg,the bird has a white body with a gray rump and a yellow bill.
Laysan_Albatross_0023_1059.jpg,"the bill amd the chest of the bird is white, while the secondary and primary wings are black."
Laysan_Albatross_0049_918.jpg,"a large water bird with a white body and wide brown wings, with a beak that hooks downward."
Laysan_Albatross_0080_821.jpg,this is a white bird with brown wings and a large orange beak.
Laysan_Albatross_0003_1033.jpg,the bird has webbed feet that are pale pink as well as skinny tarsus.
Laysan_Albatross_0002_1027.jpg,a bird with a very long wing span and a long pointed beak.
Laysan_Albatross_0059_488.jpg,"this large bird has a curved bill, black wings, and a white chest and belly."
Laysan_Albatross_0094_1013.jpg,the bird has a long bill that is curved and yellow.
Laysan_Albatross_0017_614.jpg,"a bird with a very large, hooked bill with black tip and all white plumage across its body."
Laysan_Albatross_0018_492.jpg,"this bird has a long beak, white face, brown wings and white legs."
Laysan_Albatross_0092_834.jpg,this is a white bird with a large downward pointing orange beak.
Laysan_Albatross_0039_924.jpg,large white and brown water bird with a white head and orange beak.
Laysan_Albatross_0035_876.jpg,all white medium sized bird bird with yellow beak
Laysan_Albatross_0006_702.jpg,this is a white bird with a black wing and a large beak.
Laysan_Albatross_0064_674.jpg,this bird has a white body with black wings and a large tan-white bill with a black hooked tip.
Laysan_Albatross_0044_784.jpg,"a bird diving with a yellow beak, brown wings, and a white head and neck."
Laysan_Albatross_0088_883.jpg,"a close up of a bird face with a large downward curved yellow beak, the head and chest are white"
Laysan_Albatross_0051_1020.jpg,"bird has white body feathers, white breast feather, and very long beak"
Laysan_Albatross_0068_726.jpg,"a larger bird with a long beak that curves downwards at the end, and a white head with smokey eyes."
Laysan_Albatross_0012_696.jpg,"the bird has a white underbelly, black feathers in the wings, a large wingspan, and a white beak."
Laysan_Albatross_0099_869.jpg,"this colorful bird has a white belly and breast, brown wings, and a small bird with white head and nape."
Laysan_Albatross_0013_910.jpg,"this bird has a bright white head, throat, breast and belly, dark gray wings and tail, and a long beak with a hooked upper beak, the area in front of the eye is black."
Laysan_Albatross_0005_565.jpg,"this large bird is white with black wings that have orange accents, along with an orange beak and touch of black on the tips of the tail feathers."
Laysan_Albatross_0100_735.jpg,"this bird is beautiful, with a white abdomen, black tips on the wings, the beak is long and orange, it has a small black eye."
Laysan_Albatross_0001_545.jpg,this bird has a white chest with a long pointed white beak.
Caspian_Tern_0005_145929.jpg,"this bird has a very large wing span, much larger than its body size, with an all white body, black tipped wings and an orange beak."
Caspian_Tern_0055_146014.jpg,the bird has a black head with an orange beck
Caspian_Tern_0069_145931.jpg,this bird is medium sized and has a distinctive bright orange bill while the rest of the bird is light gray and black.
Caspian_Tern_0101_145164.jpg,"this is a white bird with black legs, head, and tail feathers, and a bright orange beak."
Caspian_Tern_0026_145125.jpg,"the bird has an orange bill which curves downwards, black primaries, and fishtail looking rectrices"
Caspian_Tern_0108_145278.jpg,a large white water bird with prominent orange bill and gray speckled crown.
Caspian_Tern_0013_145553.jpg,"this bird has long gray coverts, a black crown and a bright red bill."
Caspian_Tern_0119_145492.jpg,"this bird has a small body for it's massive wings, with a brown head, orange beak and white body."
Caspian_Tern_0117_146009.jpg,"a bird has long white wings, a black crown, and a sharp and long pointed bill."
Caspian_Tern_0063_146082.jpg,the bird is white with a black head and orange beak.
Caspian_Tern_0074_145964.jpg,"this bird is white with the exception of its black crown, and wings. the bill is bright orange."
Caspian_Tern_0014_145640.jpg,"this bird has a red bill, white body and black on the tips of its wings and on its crown."
Caspian_Tern_0046_145627.jpg,"the bird has a long, pointed orange bill, a black eyepatch, a white crown, and black primaries"
Caspian_Tern_0049_145755.jpg,a medium bird with gray feathers and a orange beak.
Caspian_Tern_0068_146615.jpg,this bird has orange colored bill with black crown and white coverts.
Caspian_Tern_0010_145667.jpg,"this is a white bird with a large wing span, red beak, black head and black and white wingtips and tail."
Caspian_Tern_0048_145672.jpg,"a quite large, white bird with a thin red snout and black cap."
Caspian_Tern_0051_145930.jpg,"this white bird has an orange beak, a black cheek patch, and black tipped wings."
Caspian_Tern_0102_145928.jpg,the bird has a red bill that is long and curved.
Caspian_Tern_0060_146007.jpg,"this bird has a long, stout, orange beak, white breast, flanks, and belly, and black feet."
Caspian_Tern_0015_145664.jpg,"a medium sized bird with a black crown, and a bill that curves down wards"
Caspian_Tern_0023_147194.jpg,this white and gray bird has a black crown with a mohawk and a bright orange beak.
Caspian_Tern_0011_146058.jpg,this bird has a white belly with a long and pointy orange beak.
Caspian_Tern_0054_145890.jpg,"large white bird with black secondaries, black crown and cheek patch, and long narrow orange beak."
Caspian_Tern_0072_147667.jpg,"this bird has a black crown, a large wing span, and a pointy bill"
Caspian_Tern_0115_145927.jpg,the bird has a white belly with black tipped wings and striped head.
Caspian_Tern_0016_145314.jpg,"as large as a big gull, the caspian tern is the largest tern in the world. its large coral red bill makes it one of the most easily identified"
Caspian_Tern_0123_145774.jpg,"this bird has long gray wings with black ends, and a large orange bill."
Caspian_Tern_0097_145923.jpg,this is a white bird with a black head and an orange beak.
Caspian_Tern_0111_145995.jpg,this bird is white with a flat black crown and bright orange beak.
Caspian_Tern_0006_145594.jpg,"a bird with a relatively small and pointy head, white all over with the exception of its crown and wing tips."
Caspian_Tern_0099_145939.jpg,"this bird has a bright orange bill and a black crown, with a white belly."
Caspian_Tern_0096_145009.jpg,the bird has a small orange bill and white wing bars.
Caspian_Tern_0018_146010.jpg,"a large bird with curvy wings, and a white and gray feathers."
Caspian_Tern_0009_145057.jpg,a big bird with black feathers and a white belly.
Caspian_Tern_0066_147680.jpg,"the bird has gray wings and throat, and red beak and white breast, belly and abdomen, it has sharp and pointed beak."
Caspian_Tern_0027_145899.jpg,"this is a white bird with gray wings, a red beak and a black head."
Caspian_Tern_0012_147632.jpg,"a medium sized bird with white feathers all over its body except for its gray head, black vent, and brown tips on its wings."
Caspian_Tern_0114_145612.jpg,"a medium sized white and gray bird with a black crown, white breast, gray wings and black legs."
Caspian_Tern_0070_147545.jpg,"this bird is white and black in color, with a bright orange beak and a dark eye ring."
Caspian_Tern_0024_146033.jpg,"this bird has white belly, back, and wings, a black crown and feet, and an orange pointed bill."
Caspian_Tern_0062_145981.jpg,"this bird has a black head, white cheek and throat, and an orange bill that has a black tip on it."
Caspian_Tern_0113_146828.jpg,a white bird with long pointed wings tipped in black; a black crown; and a long red pointed beak.
Caspian_Tern_0120_145650.jpg,the bird has a wide feathering on its tail and a very large wingspan that is double its body length.
Caspian_Tern_0109_145948.jpg,"this bird has an orange bill, black face adn neck, and white covering the rest of its body except for the tips of its wings which are black."
Caspian_Tern_0058_145886.jpg,"a large bird has black-tipped gray wings, and a red spot on it's face"
Caspian_Tern_0034_147643.jpg,"this bird has a long orange bill that is quite big for its body's size, white on its breast, belly, and wings, and black and white rectrices"
Caspian_Tern_0075_147650.jpg,this is a gray and white bird with a orange bill and a white nape
Caspian_Tern_0045_145554.jpg,the bird has two long wing bars that are gray.
Caspian_Tern_0078_146824.jpg,"this bird is mostly gray with a black crown, and secondary."
Caspian_Tern_0067_145107.jpg,this is a white bird with a black head and an orange beak.
Caspian_Tern_0041_144964.jpg,large bird with a long orange bill and gray secondaries.
Caspian_Tern_0106_147645.jpg,a larger bird with a wide wing span and is mostly white.
Caspian_Tern_0059_145582.jpg,this is a white bird with a black head and red feet and beak.
Caspian_Tern_0116_145607.jpg,the bird has an orange bill and a black crown.
Caspian_Tern_0107_145639.jpg,a white and gray colored water bird with black speckled crown and prominent orange pointed bill.
Caspian_Tern_0105_145673.jpg,"a large stumpy bird with white feathers, and a black top, and an orange beak."
Caspian_Tern_0079_145777.jpg,this is a white bird with a black head and a large orange beak.
Caspian_Tern_0029_147589.jpg,the bird is white with gray tips on wings and an orange bill.
Caspian_Tern_0022_144922.jpg,this bird has a bright orange bill and white body with black on the crown and the tips of the wings.
Philadelphia_Vireo_0020_156663.jpg,"the bird has a yellow green colored breast and throat, with a brown cheek patch and crown."
Philadelphia_Vireo_0037_794770.jpg,"this little guy has a white belly, yellow breast, brown superciliary, and white eyebrow."
Philadelphia_Vireo_0042_156528.jpg,"the bird has a thick belly that is yellow, and possesses a tiny bill."
Philadelphia_Vireo_0035_156596.jpg,a small bird with with a yellow breast and a small flat bill.
Philadelphia_Vireo_0028_156510.jpg,a brown bird with a yellow belly with gray feet
Philadelphia_Vireo_0060_156555.jpg,"this bird is small and looks to be very puffy and it's head appears to blend in with it's body, it's colors are dark green and yellow and it has a small, straight, pointed beak."
Philadelphia_Vireo_0039_794794.jpg,a small yellow and white bodied bird with blue feet and a gray crown.
Philadelphia_Vireo_0012_794785.jpg,a small sized bird that has tones of yellow all over and a pointed bill
Philadelphia_Vireo_0019_156640.jpg,a small bird that it white and gray with slightly yellow coloring on its underside and a short beak.
Philadelphia_Vireo_0062_794777.jpg,"this bird has a white belly, breast, and throat with a black, straight, pointed beak, and black feet and tarsus."
Philadelphia_Vireo_0041_156642.jpg,this small bird has a green belly and a darker green crown with a small head that is incorporated into the body.
Philadelphia_Vireo_0002_156591.jpg,"this interesting little bird has blueish black legs, a faintly yellow belly and a grayish brown colored body."
Philadelphia_Vireo_0056_156502.jpg,this is a yellow bird with gray wings and a gray head.
Philadelphia_Vireo_0068_794763.jpg,this is a small bird with yellow on chest and dingy brown on top.
Philadelphia_Vireo_0003_156565.jpg,"the bird is very small and yellow, blue feet and a blue pointed beak coordinate with the blue/gray in the birds wings."
Philadelphia_Vireo_0008_156551.jpg,a small sparrow-like bird with brown wings and tail and is greenish yellow colored all over its ventral side.
Philadelphia_Vireo_0046_794798.jpg,a puffy bird with a yellow throat that turns into a pale green belly.
Philadelphia_Vireo_0010_794769.jpg,"this small bird has a white breast, belly, and eyebrows."
Philadelphia_Vireo_0052_794774.jpg,a small bird with gray and yellow hues.
Philadelphia_Vireo_0015_794778.jpg,this small pudgy gray bird has light yellow feathers going down from its head to the breast area.
Philadelphia_Vireo_0061_156613.jpg,this is a small yellow and gray bird with a small pointy beak.
Philadelphia_Vireo_0067_156584.jpg,the bird has a yellow neck with brown wings
Philadelphia_Vireo_0063_794781.jpg,"bird with gray wings, green breast an a sharp pointy beak"
Philadelphia_Vireo_0013_794772.jpg,the bird has a small bill and a small black eye ring.
Philadelphia_Vireo_0030_156533.jpg,this small eyed bird is yellow and has blue feet.
Philadelphia_Vireo_0074_156492.jpg,"this bird has a gray crown, a yellow throat, and a white belly"
Philadelphia_Vireo_0038_794759.jpg,the bird has a yellow breast and belly as well as a small bill.
Philadelphia_Vireo_0021_794765.jpg,this is a bird with a yellow belly and a gray back and head.
Philadelphia_Vireo_0083_794761.jpg,this is a bird with a white and yellow belly and a dark gray back.
Philadelphia_Vireo_0057_156525.jpg,"this small-beaked bird has a pale yellow throat and belly, and a gray covering the rest of its body."
Philadelphia_Vireo_0029_794760.jpg,this is a very small bird with a yellow belly and a white superciliary and a gray crown with a slender bill.
Philadelphia_Vireo_0085_794757.jpg,"a small puffy bird with a gray nape, white eye rings, and a faint yellow color on its under belly,"
Philadelphia_Vireo_0082_156574.jpg,"this is a small bird with a narrow beak, colored with a pale yellow belly and a darker brown colored back."
Philadelphia_Vireo_0024_156645.jpg,"a small bird that has light yellow covering its throat and side, a cream colored belly, and a light yellow eyebrow."
Philadelphia_Vireo_0044_156548.jpg,"the feet are blue, with a yellow belly and breast with very light blue accents."
Philadelphia_Vireo_0005_156599.jpg,"a small bird with an array of light yellow, light green, and white feathers, and with brown and white wing bars."
Philadelphia_Vireo_0040_794764.jpg,this is a white and gray bird with a yellow throat.
Philadelphia_Vireo_0055_156575.jpg,the small bird has a yellow belly and a gray head.
Philadelphia_Vireo_0043_794792.jpg,this is a gray and white bird with small gray feet and a black bill
Philadelphia_Vireo_0059_794799.jpg,a long yet small bird with a neon color belly.
Philadelphia_Vireo_0071_794796.jpg,this is a bird with a yellow breast and brown wings.
Philadelphia_Vireo_0072_156655.jpg,a small bird with a small bill and light feathers in the belly.
Philadelphia_Vireo_0031_156632.jpg,"this bird has a short pointed beak and a light yellow throat, breast, and belly."
Philadelphia_Vireo_0058_156558.jpg,the bird has a white belly with blacked striped wings and light black face.
Philadelphia_Vireo_0087_794767.jpg,"as this tiny bird tilts his head, he has a yellowish abdomen and blackish wing featherd and his beak is very straight"
Philadelphia_Vireo_0050_156538.jpg,the small bird has gray outer feathers with a white belly and black eyes.
Philadelphia_Vireo_0027_156585.jpg,this is a yellow bird with a gray face and a small beak.
Philadelphia_Vireo_0016_156598.jpg,"this bird has a yellow breast streaked with white, an olive green head with a darker olive green eye strip, and a short pointed beak."
Philadelphia_Vireo_0023_794797.jpg,"this small bird has light yellow feathers on it's breast, with dark brown gray feathers on its wings and head, with a small sharp beak."
Philadelphia_Vireo_0084_794790.jpg,this bird is white and yellow in color with a short small beak and gray eye rings.
Philadelphia_Vireo_0049_794756.jpg,"a very small gray bird with light green breast, sides, flank and abdomen with a small bill and gray feet."
Philadelphia_Vireo_0007_156617.jpg,this bird has a gray belly and breast with a light eyebrow.
Philadelphia_Vireo_0045_156608.jpg,this is a gray bird with a yellow breast and a small beak.
Philadelphia_Vireo_0078_794776.jpg,"this bird has a white belly and breast, with a yellow neck and black superciliary."
Philadelphia_Vireo_0034_794766.jpg,a small bird mostly gray in appearance with big eyes and tan stomach.
Philadelphia_Vireo_0001_156554.jpg,this bird has a yellow belly and a gray head with a small and pointy beak.
Philadelphia_Vireo_0070_794758.jpg,this green colorful bird is a sight to see
Philadelphia_Vireo_0022_156546.jpg,"a small bird with a white breast and belly, with a black nape and back."
Philadelphia_Vireo_0047_156521.jpg,"with a short bill and fluffy appearance to its plumage, this bird has a short nape in comparison to the rest of its body."
Indigo_Bunting_0014_14167.jpg,small blue bird with short bill and black inner and outer rectrices.
Indigo_Bunting_0032_12215.jpg,"a bird is a royal blue color, that has rounded black eyes, and its bill is small and white."
Indigo_Bunting_0052_11893.jpg,a bird with a small triangular bill and rich blue plumage covering its entire body.
Indigo_Bunting_0041_13987.jpg,a small blue-green bird with dark gray rectricles and black eyes.
Indigo_Bunting_0031_13300.jpg,"this royal blue bird has black inner and outer rectrices, black secondaries wing feathers and a black bill."
Indigo_Bunting_0061_13259.jpg,this bird is blue with black on its tail and has a very short beak.
Indigo_Bunting_0076_12950.jpg,"this bird has a blue breast, belly, back, and head, black and white wings, and short curved white bill."
Indigo_Bunting_0065_14558.jpg,"this small bird is mostly light turquoise blue, with a darker blue head and a yellow bill."
Indigo_Bunting_0072_14197.jpg,"this bird is almost all blue with a darker crest, primaries, and secondaries."
Indigo_Bunting_0016_13661.jpg,"this bird is vivid blue in color, with a black and blue beak and a dark blue eye ring."
Indigo_Bunting_0044_14389.jpg,an eyecatching royal blue small bird that has a little bit of black on its wings and tail feathers.
Indigo_Bunting_0050_11811.jpg,this is a small blue bird with a small pointed gray bill and gray feet.
Indigo_Bunting_0051_12837.jpg,"this small bird is a royal blue color with a short, curved beak."
Indigo_Bunting_0005_13832.jpg,this is a small blue bird with black wings and a black beak.
Indigo_Bunting_0078_11852.jpg,"this is a bright blue bird with a large, short, triangular bill."
Indigo_Bunting_0073_13933.jpg,"a small with a very blue head, neck, breast and body. wings are blue and black."
Indigo_Bunting_0017_11574.jpg,this bird is almost completely blue with black primaries and secondaries.
Indigo_Bunting_0085_11991.jpg,the bird has a black crown and a brown wing bar.
Indigo_Bunting_0029_13761.jpg,small blue bird with medium blue tarsus and medium blue and white beak
Indigo_Bunting_0027_11579.jpg,"a small, blue bird with black around his eyes and on his tail."
